source_row_id,transaction_date,account,account_type,scenario,cash_type,coffee_name,source_amount,financial_line,amount,abs_amount,period,fiscal_year,fiscal_quarter
1667,2024-10-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1668,2024-10-01,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1669,2024-10-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1670,2024-10-01,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1671,2024-10-01,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1672,2024-10-01,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1673,2024-10-01,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1674,2024-10-01,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1675,2024-10-01,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1676,2024-10-02,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1677,2024-10-02,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1678,2024-10-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1679,2024-10-02,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1680,2024-10-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1681,2024-10-02,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1682,2024-10-02,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1683,2024-10-02,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1684,2024-10-02,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1685,2024-10-02,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1686,2024-10-02,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1687,2024-10-03,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1688,2024-10-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1689,2024-10-03,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1690,2024-10-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1691,2024-10-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1692,2024-10-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1693,2024-10-03,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1694,2024-10-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1695,2024-10-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1696,2024-10-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1697,2024-10-04,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1698,2024-10-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1699,2024-10-04,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1700,2024-10-04,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1701,2024-10-04,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1702,2024-10-04,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1703,2024-10-04,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1704,2024-10-05,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1705,2024-10-05,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1706,2024-10-05,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1707,2024-10-05,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1708,2024-10-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1709,2024-10-05,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1710,2024-10-06,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1711,2024-10-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1712,2024-10-06,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1713,2024-10-06,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1714,2024-10-06,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1715,2024-10-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1716,2024-10-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1717,2024-10-06,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1718,2024-10-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1719,2024-10-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1720,2024-10-06,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1721,2024-10-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1722,2024-10-06,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1723,2024-10-06,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2024-10,2024,Q4
1724,2024-10-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1725,2024-10-06,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1726,2024-10-06,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1727,2024-10-06,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1728,2024-10-06,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1729,2024-10-06,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1730,2024-10-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1731,2024-10-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1732,2024-10-07,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1733,2024-10-07,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1734,2024-10-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1735,2024-10-07,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1736,2024-10-07,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1737,2024-10-07,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1738,2024-10-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1739,2024-10-07,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1740,2024-10-07,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1741,2024-10-07,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1742,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1743,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1744,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1745,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1746,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1747,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1748,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1749,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1750,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1751,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1752,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1753,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1754,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1755,2024-10-08,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1756,2024-10-08,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1757,2024-10-08,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1758,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1759,2024-10-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1760,2024-10-09,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1761,2024-10-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1762,2024-10-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1763,2024-10-09,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1764,2024-10-09,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2024-10,2024,Q4
1765,2024-10-09,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1766,2024-10-09,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1767,2024-10-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1768,2024-10-09,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1769,2024-10-09,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1770,2024-10-09,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2024-10,2024,Q4
1771,2024-10-09,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1772,2024-10-10,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1773,2024-10-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1774,2024-10-10,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1775,2024-10-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1776,2024-10-10,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1777,2024-10-10,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1778,2024-10-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1779,2024-10-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1780,2024-10-10,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1781,2024-10-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1782,2024-10-10,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1783,2024-10-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1784,2024-10-10,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1785,2024-10-10,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1786,2024-10-10,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1787,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1788,2024-10-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1789,2024-10-11,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1790,2024-10-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1791,2024-10-11,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1792,2024-10-11,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1793,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1794,2024-10-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1795,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1796,2024-10-11,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1797,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1798,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1799,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1800,2024-10-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1801,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1802,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1803,2024-10-11,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1804,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1805,2024-10-11,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1806,2024-10-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1807,2024-10-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1808,2024-10-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1809,2024-10-11,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1810,2024-10-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1811,2024-10-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1812,2024-10-11,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1813,2024-10-12,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1814,2024-10-12,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1815,2024-10-12,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1816,2024-10-12,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1817,2024-10-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1818,2024-10-12,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1819,2024-10-12,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1820,2024-10-13,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1821,2024-10-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1822,2024-10-13,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1823,2024-10-13,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2024-10,2024,Q4
1824,2024-10-13,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1825,2024-10-13,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1826,2024-10-13,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1827,2024-10-13,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1828,2024-10-13,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1829,2024-10-14,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2024-10,2024,Q4
1830,2024-10-14,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1831,2024-10-14,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1832,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1833,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1834,2024-10-14,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1835,2024-10-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1836,2024-10-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1837,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1838,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1839,2024-10-14,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1840,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1841,2024-10-14,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1842,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1843,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1844,2024-10-14,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1845,2024-10-15,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2024-10,2024,Q4
1846,2024-10-15,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2024-10,2024,Q4
1847,2024-10-15,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
1848,2024-10-15,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2024-10,2024,Q4
